order_id,order_date,region,country,customer_segment,product_category,product_name,quantity,unit_price,sales,discount,profit
ORD210122,2021-01-26,East,Germany,Consumer,Furniture,Mobile,7,503.04,3521.28,0.21,-103.8
ORD212305,2021-01-26,East,Australia,Consumer,Office Supplies,Monitor,1,1756.67,1756.67,0.17,198.05
ORD208280,2021-01-26,Central,USA,Consumer,Furniture,Chair,8,1416.69,11333.52,0.26,-2269.44
ORD210550,2021-01-27,North,USA,Consumer,Furniture,Mobile,10,1948.19,19481.9,0.1,291.63
ORD209435,2021-01-27,Central,India,Corporate,Office Supplies,Printer,6,902.73,5416.38,0.27,-384.06
ORD200818,2021-01-27,North,UK,Corporate,Electronics,Chair,2,1770.57,3541.14,0.14,-37.41
ORD207998,2021-01-27,Central,UK,Consumer,Office Supplies,Laptop,1,1733.88,1733.88,0.16,-146.04
ORD211226,2021-01-27,South,USA,Home Office,Electronics,Desk,5,1924.14,9620.7,0.08,1035.67
ORD208014,2021-01-27,North,India,Consumer,Office Supplies,Printer,1,1354.37,1354.37,0.25,-244.94
ORD200532,2021-01-27,North,India,Home Office,Electronics,Laptop,7,282.31,1976.17,0.19,-240.69
ORD209412,2021-01-27,South,India,Home Office,Office Supplies,Keyboard,2,1932.04,3864.08,0.11,-142.92
ORD205028,2021-01-27,South,UK,Corporate,Electronics,Desk,7,858.73,6011.11,0.12,124.77
ORD204603,2021-01-27,East,UK,Home Office,Furniture,Keyboard,7,1487.09,10409.63,0.2,-646.69
ORD202934,2021-01-27,East,India,Consumer,Electronics,Printer,3,1280.19,3840.57,0.01,822.07
ORD201743,2021-01-27,South,Australia,Home Office,Electronics,Desk,5,1663.65,8318.25,0.15,-136.73
ORD206356,2021-01-27,East,USA,Home Office,Furniture,Chair,6,929.32,5575.92,0.17,-384.7
ORD213029,2021-01-27,East,Australia,Consumer,Electronics,Desk,1,556.33,556.33,0.15,71.08
ORD208269,2021-01-27,North,Germany,Home Office,Electronics,Chair,10,1065.72,10657.2,0.21,840.7
ORD212018,2021-01-28,North,India,Corporate,Electronics,Mobile,5,309.06,1545.3,0.02,211.18
ORD204728,2021-01-28,West,Australia,Corporate,Office Supplies,Chair,9,567.63,5108.67,0.08,-24.63
ORD212188,2021-01-28,North,Australia,Consumer,Office Supplies,Chair,4,510.67,2042.68,0.0,573.7
ORD207864,2021-01-28,West,USA,Corporate,Office Supplies,Mouse,4,536.94,2147.76,0.07,479.33
ORD208797,2021-01-28,West,India,Corporate,Office Supplies,Keyboard,8,1677.72,13421.76,0.04,1336.27
ORD209692,2021-01-28,South,Germany,Home Office,Office Supplies,Keyboard,2,183.53,367.06,0.02,88.5
ORD202228,2021-01-28,South,USA,Corporate,Electronics,Desk,2,408.67,817.34,0.19,31.67
ORD209151,2021-01-28,South,UK,Home Office,Electronics,Laptop,4,1457.01,5828.04,0.21,150.46
ORD208328,2021-01-28,West,India,Home Office,Furniture,Laptop,8,116.39,931.12,0.27,-180.01
ORD208373,2021-01-28,East,Germany,Corporate,Electronics,Desk,7,1531.11,10717.77,0.19,119.12
ORD204345,2021-01-29,West,Germany,Corporate,Office Supplies,Chair,3,461.01,1383.03,0.02,208.55
ORD203466,2021-01-29,East,Australia,Home Office,Office Supplies,Laptop,9,1122.18,10099.62,0.14,-448.0
ORD213668,2021-01-29,East,India,Consumer,Office Supplies,Chair,2,1057.63,2115.26,0.06,428.67
ORD203266,2021-01-29,Central,Germany,Corporate,Electronics,Desk,5,1354.09,6770.45,0.06,780.76
ORD205287,2021-01-30,Central,USA,Home Office,Furniture,Desk,8,736.4,5891.2,0.08,-79.0
ORD207863,2021-01-30,West,USA,Home Office,Furniture,Chair,1,1136.47,1136.47,0.04,213.63
ORD205474,2021-01-30,West,UK,Corporate,Furniture,Monitor,7,1009.85,7068.95,0.08,219.14
ORD207999,2021-01-30,North,Germany,Corporate,Electronics,Laptop,7,1940.87,13586.09,0.22,-1902.99
ORD205497,2021-01-30,East,UK,Corporate,Office Supplies,Laptop,9,174.54,1570.86,0.2,-119.83
ORD206147,2021-01-30,Central,India,Corporate,Electronics,Chair,3,670.62,2011.86,0.18,151.9
ORD214116,2021-01-30,West,UK,Home Office,Electronics,Printer,5,516.93,2584.65,0.09,262.84
ORD201949,2021-01-31,South,Australia,Corporate,Electronics,Laptop,2,1934.39,3868.78,0.21,153.99
ORD210979,2021-01-31,West,USA,Corporate,Office Supplies,Keyboard,5,1242.1,6210.5,0.04,1601.58
ORD202376,2021-01-31,West,Germany,Corporate,Furniture,Mobile,2,1285.48,2570.96,0.26,-388.58
ORD210862,2021-01-31,South,India,Consumer,Electronics,Keyboard,9,1414.32,12728.88,0.16,965.97
ORD204118,2021-01-31,West,India,Consumer,Electronics,Chair,6,1483.54,8901.24,0.21,-946.45
ORD207827,2021-01-31,Central,UK,Corporate,Furniture,Keyboard,1,1929.17,1929.17,0.24,-260.96
ORD213158,2021-01-31,West,USA,Consumer,Office Supplies,Laptop,1,1417.93,1417.93,0.23,-173.38
ORD204727,2021-01-31,East,Australia,Corporate,Furniture,Printer,6,1455.71,8734.26,0.09,-280.58
ORD212922,2021-02-01,North,India,Corporate,Electronics,Mouse,6,394.24,2365.44,0.15,295.47
ORD210617,2021-02-01,South,India,Home Office,Furniture,Chair,2,312.54,625.08,0.11,-14.86
ORD212927,2021-02-01,South,UK,Consumer,Furniture,Desk,4,257.97,1031.88,0.13,10.96
ORD207469,2021-02-01,Central,USA,Consumer,Office Supplies,Laptop,5,837.42,4187.1,0.01,690.66
ORD212441,2021-02-01,Central,Germany,Corporate,Office Supplies,Laptop,9,1583.67,14253.03,0.07,578.83
ORD203547,2021-02-01,Central,Germany,Corporate,Furniture,Keyboard,6,1652.53,9915.18,0.12,1013.09
ORD207455,2021-02-01,North,UK,Consumer,Electronics,Keyboard,7,672.5,4707.5,0.28,-907.01
ORD207260,2021-02-01,West,India,Corporate,Office Supplies,Desk,2,1449.24,2898.48,0.13,35.67
ORD209085,2021-02-01,South,India,Home Office,Electronics,Printer,10,1280.05,12800.5,0.2,367.29
ORD214663,2021-02-01,North,USA,Corporate,Electronics,Laptop,4,199.4,797.6,0.26,-127.29
ORD205884,2021-02-01,East,Germany,Home Office,Electronics,Monitor,6,552.63,3315.78,0.17,-114.57
ORD214005,2021-02-01,West,UK,Consumer,Electronics,Mobile,3,1380.84,4142.52,0.23,72.98
ORD203850,2021-02-02,West,UK,Consumer,Office Supplies,Laptop,8,583.85,4670.8,0.28,-413.26
ORD204420,2021-02-02,South,Australia,Consumer,Office Supplies,Mobile,6,207.62,1245.72,0.21,-110.56
ORD204777,2021-02-02,West,USA,Consumer,Office Supplies,Mouse,3,115.34,346.02,0.03,63.2
ORD201033,2021-02-02,West,UK,Corporate,Electronics,Mobile,4,195.8,783.2,0.13,-48.85
ORD206447,2021-02-02,South,Australia,Corporate,Electronics,Monitor,9,820.33,7382.97,0.13,550.22
ORD207112,2021-02-02,East,Germany,Home Office,Office Supplies,Chair,1,1258.86,1258.86,0.16,131.53
ORD214561,2021-02-02,South,Germany,Home Office,Furniture,Printer,7,504.1,3528.7,0.2,-298.17
ORD204290,2021-02-02,Central,UK,Corporate,Office Supplies,Keyboard,5,1400.58,7002.9,0.06,936.62
ORD202308,2021-02-02,Central,Australia,Consumer,Electronics,Monitor,7,1519.18,10634.26,0.27,-404.63
ORD200714,2021-02-03,Central,India,Consumer,Office Supplies,Keyboard,3,1190.24,3570.72,0.07,618.38
ORD206950,2021-02-03,West,India,Corporate,Electronics,Mobile,6,1171.05,7026.3,0.02,1790.64
ORD206440,2021-02-03,East,India,Consumer,Furniture,Keyboard,7,1666.64,11666.48,0.22,787.75
ORD200882,2021-02-03,Central,India,Corporate,Office Supplies,Mobile,6,456.31,2737.86,0.1,343.47
ORD214260,2021-02-03,North,Australia,Home Office,Electronics,Desk,1,477.57,477.57,0.19,1.68
ORD213271,2021-02-03,North,UK,Corporate,Furniture,Laptop,2,796.49,1592.98,0.25,-248.73
ORD212435,2021-02-04,East,Germany,Consumer,Electronics,Laptop,5,145.73,728.65,0.06,164.98
ORD214258,2021-02-04,North,USA,Home Office,Electronics,Printer,10,1637.54,16375.4,0.03,453.97
ORD202717,2021-02-04,Central,Germany,Home Office,Office Supplies,Chair,5,595.85,2979.25,0.2,243.26
ORD206497,2021-02-04,Central,Australia,Consumer,Furniture,Keyboard,4,740.82,2963.28,0.15,337.03
ORD210133,2021-02-04,North,UK,Home Office,Furniture,Laptop,3,697.45,2092.35,0.17,-116.73
ORD208815,2021-02-04,South,USA,Corporate,Furniture,Printer,8,323.3,2586.4,0.16,337.48
ORD208033,2021-02-04,West,India,Corporate,Furniture,Printer,4,1791.61,7166.44,0.09,-273.91
ORD214895,2021-02-04,North,India,Corporate,Electronics,Laptop,4,1900.54,7602.16,0.26,-843.73
ORD207747,2021-02-04,North,Australia,Consumer,Office Supplies,Chair,10,1994.57,19945.7,0.01,2263.38
ORD200886,2021-02-04,East,Germany,Corporate,Furniture,Mobile,1,286.69,286.69,0.14,34.53
ORD211227,2021-02-04,Central,UK,Corporate,Electronics,Keyboard,2,1624.67,3249.34,0.05,737.35
ORD204356,2021-02-04,East,USA,Corporate,Furniture,Desk,8,1800.55,14404.4,0.17,-1057.19
ORD200325,2021-02-04,South,Germany,Corporate,Furniture,Mouse,5,400.28,2001.4,0.15,266.03
ORD200139,2021-02-04,East,UK,Consumer,Electronics,Desk,10,602.45,6024.5,0.24,-54.97
ORD208163,2021-02-04,North,USA,Consumer,Office Supplies,Mouse,7,303.0,2121.0,0.05,381.14
ORD204677,2021-02-04,North,Germany,Consumer,Electronics,Mouse,5,1269.56,6347.8,0.24,71.59
ORD206656,2021-02-05,Central,Australia,Corporate,Electronics,Keyboard,3,590.76,1772.28,0.01,380.88
ORD202397,2021-02-05,South,India,Corporate,Furniture,Keyboard,9,1292.58,11633.22,0.3,-215.2
ORD200378,2021-02-05,West,Australia,Home Office,Furniture,Mouse,9,1184.1,10656.9,0.07,2303.77
ORD212785,2021-02-05,Central,UK,Consumer,Furniture,Mouse,8,1932.75,15462.0,0.12,-982.44
ORD204117,2021-02-05,South,USA,Home Office,Office Supplies,Printer,7,133.33,933.31,0.27,-127.55
ORD214148,2021-02-05,West,India,Consumer,Furniture,Mobile,4,1246.72,4986.88,0.02,569.24
ORD207151,2021-02-05,East,Germany,Corporate,Office Supplies,Printer,10,1679.51,16795.1,0.26,-1051.25
ORD200896,2021-02-05,West,UK,Corporate,Furniture,Keyboard,2,1138.64,2277.28,0.26,-344.67
ORD214437,2021-02-05,West,USA,Corporate,Electronics,Laptop,2,781.33,1562.66,0.08,44.57
ORD209878,2021-02-05,West,UK,Consumer,Furniture,Printer,3,1328.19,3984.57,0.02,315.31
ORD212416,2021-02-05,East,USA,Home Office,Office Supplies,Mobile,10,877.32,8773.2,0.28,-1027.91
ORD211624,2021-02-05,South,UK,Corporate,Office Supplies,Chair,2,130.09,260.18,0.22,1.52
ORD204534,2021-02-05,Central,USA,Corporate,Office Supplies,Mouse,10,285.97,2859.7,0.05,321.4
ORD214569,2021-02-05,North,Germany,Consumer,Office Supplies,Desk,9,1692.04,15228.36,0.08,2783.82
ORD210687,2021-02-05,West,Australia,Corporate,Office Supplies,Printer,3,1733.17,5199.51,0.11,-76.16
ORD211225,2021-02-05,North,Australia,Corporate,Furniture,Laptop,8,1826.77,14614.16,0.15,1166.16
ORD200366,2021-02-05,West,USA,Consumer,Office Supplies,Mouse,2,1862.03,3724.06,0.21,-58.23
ORD202777,2021-02-06,East,Germany,Corporate,Furniture,Desk,1,1043.03,1043.03,0.08,145.77
ORD210874,2021-02-06,Central,UK,Consumer,Office Supplies,Printer,2,867.99,1735.98,0.02,349.89
ORD200074,2021-02-06,North,USA,Consumer,Furniture,Chair,8,421.68,3373.44,0.12,421.53
ORD212295,2021-02-06,West,Australia,Consumer,Electronics,Desk,7,1401.1,9807.7,0.03,2337.54
ORD205906,2021-02-06,East,India,Home Office,Furniture,Mobile,7,371.55,2600.85,0.07,488.43
ORD208197,2021-02-06,East,Germany,Consumer,Furniture,Mobile,1,342.41,342.41,0.2,-26.76
ORD208191,2021-02-06,East,USA,Home Office,Furniture,Printer,6,1297.35,7784.1,0.03,160.4
ORD204178,2021-02-06,South,India,Home Office,Electronics,Desk,5,55.68,278.4,0.05,35.07
ORD209351,2021-02-06,Central,Australia,Consumer,Office Supplies,Mouse,9,431.03,3879.27,0.15,453.75
ORD203155,2021-02-07,South,Australia,Consumer,Office Supplies,Mouse,7,1348.09,9436.63,0.04,2391.11
ORD200606,2021-02-07,North,Germany,Home Office,Electronics,Monitor,10,1445.71,14457.1,0.15,1673.71
ORD211120,2021-02-07,West,UK,Home Office,Furniture,Laptop,7,1334.14,9338.98,0.1,227.47
ORD212976,2021-02-07,West,UK,Home Office,Furniture,Printer,2,1557.05,3114.1,0.13,233.93
ORD210694,2021-02-07,Central,India,Corporate,Electronics,Laptop,7,796.4,5574.8,0.3,-887.78
ORD201442,2021-02-07,Central,India,Home Office,Office Supplies,Mobile,8,366.63,2933.04,0.24,-533.35
ORD205099,2021-02-07,West,India,Corporate,Furniture,Monitor,8,528.55,4228.4,0.03,749.16
ORD209296,2021-02-07,North,India,Consumer,Furniture,Keyboard,7,503.84,3526.88,0.3,-446.56
ORD207186,2021-02-07,East,Australia,Home Office,Office Supplies,Keyboard,4,1750.59,7002.36,0.08,427.04
ORD205156,2021-02-07,North,UK,Corporate,Office Supplies,Mobile,1,939.86,939.86,0.26,-32.64
ORD214598,2021-02-07,West,USA,Home Office,Office Supplies,Keyboard,4,1054.1,4216.4,0.11,-246.45
ORD203536,2021-02-07,North,India,Corporate,Office Supplies,Mobile,6,620.85,3725.1,0.04,453.43
ORD200457,2021-02-07,East,UK,Consumer,Furniture,Keyboard,8,980.33,7842.64,0.27,-1411.99
ORD209371,2021-02-07,South,UK,Corporate,Electronics,Desk,2,1766.07,3532.14,0.19,331.63
ORD210224,2021-02-07,South,USA,Consumer,Electronics,Monitor,3,1010.93,3032.79,0.29,-48.67
ORD200076,2021-02-08,East,Germany,Home Office,Electronics,Laptop,10,404.49,4044.9,0.24,189.76
ORD200180,2021-02-08,South,USA,Corporate,Office Supplies,Chair,10,726.16,7261.6,0.24,-1040.64
ORD200995,2021-02-08,East,UK,Corporate,Electronics,Laptop,5,1558.29,7791.45,0.06,185.96
ORD212596,2021-02-08,Central,UK,Corporate,Electronics,Desk,5,798.99,3994.95,0.16,-95.1
ORD200243,2021-02-08,East,Germany,Corporate,Office Supplies,Mouse,7,391.23,2738.61,0.11,-61.17
ORD210004,2021-02-08,South,Germany,Corporate,Electronics,Desk,10,1469.01,14690.1,0.18,650.45
ORD204690,2021-02-08,South,USA,Consumer,Office Supplies,Monitor,7,1262.94,8840.58,0.09,-213.86
ORD211484,2021-02-08,South,Germany,Corporate,Furniture,Keyboard,6,1153.47,6920.82,0.3,-1269.68
ORD205380,2021-02-09,North,UK,Home Office,Electronics,Laptop,5,931.8,4659.0,0.3,-542.82
ORD206059,2021-02-09,North,UK,Home Office,Furniture,Monitor,9,1733.11,15597.99,0.06,2294.87
ORD200874,2021-02-09,North,USA,Corporate,Electronics,Chair,10,405.07,4050.7,0.24,-631.03
ORD210394,2021-02-09,Central,USA,Corporate,Furniture,Mouse,8,113.76,910.08,0.03,69.94
ORD210667,2021-02-09,East,India,Corporate,Furniture,Chair,3,1675.09,5025.27,0.27,-809.32
ORD209422,2021-02-09,North,UK,Home Office,Furniture,Printer,2,1850.52,3701.04,0.16,353.49
ORD203390,2021-02-09,Central,Germany,Corporate,Furniture,Printer,10,1260.38,12603.8,0.08,1032.4
ORD203913,2021-02-09,North,UK,Home Office,Electronics,Keyboard,10,776.47,7764.7,0.22,-326.76
ORD200267,2021-02-09,West,Germany,Corporate,Electronics,Keyboard,6,276.46,1658.76,0.13,29.82
ORD213036,2021-02-09,North,Germany,Consumer,Office Supplies,Keyboard,4,1667.0,6668.0,0.21,-769.75
ORD204984,2021-02-10,South,UK,Corporate,Electronics,Printer,4,1033.36,4133.44,0.22,-207.53
ORD201967,2021-02-10,North,UK,Home Office,Office Supplies,Chair,2,304.23,608.46,0.09,13.4
ORD203521,2021-02-10,East,Germany,Consumer,Electronics,Keyboard,7,1229.31,8605.17,0.13,360.23
ORD203049,2021-02-10,South,UK,Consumer,Office Supplies,Mouse,10,1023.34,10233.4,0.16,232.66
ORD209664,2021-02-10,North,UK,Consumer,Electronics,Keyboard,4,1844.44,7377.76,0.01,717.48
ORD202687,2021-02-10,West,India,Home Office,Electronics,Chair,3,628.54,1885.62,0.06,237.34
ORD210327,2021-02-10,North,Australia,Home Office,Electronics,Mouse,7,1829.79,12808.53,0.25,476.92
ORD212428,2021-02-10,North,India,Home Office,Electronics,Chair,3,1595.44,4786.32,0.2,-79.68
ORD201568,2021-02-10,North,Germany,Consumer,Furniture,Chair,6,1183.34,7100.04,0.21,-134.31
ORD204209,2021-02-10,North,USA,Home Office,Electronics,Printer,10,257.81,2578.1,0.29,-492.48
ORD204123,2021-02-10,West,Australia,Corporate,Office Supplies,Desk,2,1419.44,2838.88,0.08,598.06
ORD211522,2021-02-11,West,USA,Home Office,Office Supplies,Laptop,8,788.83,6310.64,0.16,799.07
ORD209748,2021-02-11,North,India,Consumer,Electronics,Desk,4,1498.36,5993.44,0.03,492.19
ORD203068,2021-02-11,Central,UK,Corporate,Electronics,Desk,7,1222.36,8556.52,0.24,-220.34
ORD212949,2021-02-11,West,UK,Consumer,Electronics,Monitor,2,761.41,1522.82,0.18,-147.05
ORD202979,2021-02-11,East,USA,Corporate,Electronics,Mobile,8,1142.92,9143.36,0.3,-177.71
ORD209555,2021-02-11,West,UK,Home Office,Office Supplies,Mouse,4,522.14,2088.56,0.07,263.89
ORD203386,2021-02-11,Central,India,Home Office,Electronics,Chair,10,890.38,8903.8,0.06,2025.43
ORD214061,2021-02-11,North,Australia,Home Office,Office Supplies,Desk,10,1384.49,13844.9,0.08,279.39
ORD207430,2021-02-11,West,UK,Corporate,Office Supplies,Keyboard,3,1241.65,3724.95,0.02,166.32
ORD201735,2021-02-11,Central,USA,Home Office,Furniture,Printer,6,164.72,988.32,0.3,-52.17
ORD201368,2021-02-11,South,Germany,Consumer,Electronics,Laptop,8,1634.8,13078.4,0.13,1389.53
ORD209796,2021-02-11,South,USA,Home Office,Furniture,Mobile,3,1359.22,4077.66,0.28,-737.59
ORD203812,2021-02-11,West,USA,Home Office,Office Supplies,Keyboard,2,173.24,346.48,0.1,9.08
ORD203061,2021-02-11,East,UK,Consumer,Electronics,Mobile,2,1524.43,3048.86,0.21,-294.8
ORD212754,2021-02-11,East,Germany,Consumer,Furniture,Mobile,5,1377.16,6885.8,0.12,-92.52
ORD211608,2021-02-11,West,Australia,Consumer,Furniture,Chair,9,1645.4,14808.6,0.26,-1952.42
ORD208363,2021-02-11,Central,India,Consumer,Furniture,Keyboard,8,1526.18,12209.44,0.2,978.37
ORD202251,2021-02-12,West,India,Consumer,Office Supplies,Chair,4,313.18,1252.72,0.17,70.24
ORD208626,2021-02-12,South,India,Home Office,Office Supplies,Chair,2,1612.99,3225.98,0.0,848.4
ORD206377,2021-02-12,North,India,Consumer,Electronics,Printer,1,1352.82,1352.82,0.01,353.98
ORD211094,2021-02-12,South,USA,Home Office,Electronics,Monitor,7,1359.56,9516.92,0.2,-920.98
ORD214510,2021-02-12,North,USA,Consumer,Office Supplies,Desk,9,1835.24,16517.16,0.11,580.44
ORD211416,2021-02-12,North,India,Home Office,Furniture,Monitor,7,1250.28,8751.96,0.02,583.11
ORD209103,2021-02-12,North,UK,Corporate,Furniture,Keyboard,3,1599.46,4798.38,0.24,-409.96
ORD211924,2021-02-12,North,India,Corporate,Furniture,Keyboard,2,1909.91,3819.82,0.04,487.25
ORD201347,2021-02-13,East,UK,Consumer,Furniture,Printer,8,104.41,835.28,0.14,-22.82
ORD205578,2021-02-13,Central,India,Home Office,Furniture,Chair,7,553.41,3873.87,0.03,460.25
ORD212299,2021-02-13,West,Australia,Consumer,Furniture,Laptop,9,716.28,6446.52,0.3,-1515.81
ORD202469,2021-02-13,Central,Australia,Corporate,Furniture,Laptop,6,1319.19,7915.14,0.03,1347.58
ORD213620,2021-02-13,East,Australia,Consumer,Furniture,Mouse,6,391.9,2351.4,0.07,515.19
ORD211735,2021-02-13,Central,Australia,Home Office,Office Supplies,Mouse,4,1357.19,5428.76,0.02,415.89
ORD206798,2021-02-13,East,Germany,Corporate,Office Supplies,Mouse,9,97.99,881.91,0.01,101.93
ORD209111,2021-02-13,East,Germany,Corporate,Electronics,Laptop,10,1005.43,10054.3,0.15,542.49
ORD203862,2021-02-13,West,USA,Home Office,Furniture,Chair,3,842.48,2527.44,0.29,-223.59
ORD207064,2021-02-13,Central,India,Consumer,Furniture,Keyboard,7,162.05,1134.35,0.04,153.46
ORD208027,2021-02-13,Central,Australia,Home Office,Furniture,Printer,9,1630.19,14671.71,0.09,361.88
ORD212264,2021-02-13,East,USA,Corporate,Electronics,Mouse,3,1364.43,4093.29,0.11,-20.53
ORD205840,2021-02-13,North,USA,Consumer,Office Supplies,Keyboard,2,159.88,319.76,0.15,-27.88
ORD212991,2021-02-13,West,Australia,Corporate,Furniture,Chair,9,743.72,6693.48,0.11,-245.36
ORD211061,2021-02-14,North,Germany,Corporate,Furniture,Mobile,9,1798.73,16188.57,0.23,-375.92
ORD203475,2021-02-14,North,Australia,Consumer,Office Supplies,Mouse,8,1977.05,15816.4,0.0,1733.31
ORD209949,2021-02-14,South,UK,Consumer,Furniture,Keyboard,9,830.97,7478.73,0.08,1280.21
ORD204710,2021-02-14,South,USA,Consumer,Electronics,Printer,5,996.08,4980.4,0.21,-328.71
ORD211296,2021-02-14,Central,India,Home Office,Electronics,Laptop,5,1153.79,5768.95,0.18,277.61
ORD214439,2021-02-14,North,USA,Corporate,Office Supplies,Chair,4,1171.52,4686.08,0.25,-715.96
ORD204451,2021-02-14,South,Germany,Home Office,Electronics,Mouse,5,998.86,4994.3,0.03,561.99
ORD201481,2021-02-15,Central,USA,Consumer,Electronics,Mouse,2,1019.84,2039.68,0.23,-205.66
ORD213396,2021-02-15,East,UK,Home Office,Electronics,Chair,5,64.77,323.85,0.28,-70.3
ORD204503,2021-02-15,East,Australia,Corporate,Office Supplies,Mobile,2,1207.63,2415.26,0.09,407.29
ORD212477,2021-02-15,West,USA,Corporate,Office Supplies,Desk,9,1958.77,17628.93,0.23,-1842.71
ORD201426,2021-02-15,East,Australia,Home Office,Office Supplies,Mouse,6,402.85,2417.1,0.12,30.99
ORD207482,2021-02-15,East,Australia,Corporate,Office Supplies,Desk,10,318.95,3189.5,0.26,-344.4
ORD213219,2021-02-15,West,Australia,Consumer,Furniture,Mouse,5,1401.02,7005.1,0.03,1316.98
ORD209375,2021-02-15,East,UK,Corporate,Office Supplies,Chair,9,640.31,5762.79,0.2,-95.24
ORD208766,2021-02-15,North,USA,Consumer,Electronics,Monitor,10,855.01,8550.1,0.13,-198.11
ORD206011,2021-02-15,North,Australia,Home Office,Office Supplies,Keyboard,7,1012.82,7089.74,0.21,231.71
ORD213307,2021-02-15,South,Germany,Home Office,Electronics,Monitor,1,893.74,893.74,0.08,82.97
ORD206812,2021-02-16,Central,USA,Corporate,Furniture,Mobile,5,1184.51,5922.55,0.04,1537.05
ORD205168,2021-02-16,South,UK,Consumer,Furniture,Printer,3,1284.91,3854.73,0.1,-36.69
ORD202040,2021-02-16,West,Australia,Corporate,Office Supplies,Laptop,1,599.74,599.74,0.13,81.17
ORD206410,2021-02-16,South,UK,Corporate,Office Supplies,Monitor,7,779.24,5454.68,0.04,459.14
ORD201156,2021-02-16,Central,India,Corporate,Office Supplies,Mouse,6,1542.52,9255.12,0.18,-357.96
ORD202629,2021-02-16,North,Australia,Consumer,Electronics,Printer,2,1979.63,3959.26,0.04,404.21
ORD210480,2021-02-16,North,Germany,Home Office,Furniture,Mobile,7,1796.97,12578.79,0.17,-368.83
ORD200904,2021-02-16,South,UK,Consumer,Office Supplies,Keyboard,7,840.18,5881.26,0.09,360.77
ORD204642,2021-02-16,South,Australia,Home Office,Electronics,Mobile,4,375.68,1502.72,0.27,-12.15
ORD205062,2021-02-16,East,India,Consumer,Electronics,Mobile,4,1348.12,5392.48,0.12,-334.01
